,Date,Superior,Michigan,Huron,Erie,Ontario,Weekday,Year,Month,Day,Period
2408,2016-01-11,3.05,3.62,7.3,0.2,0.7,Monday,2016,1,11,2016-01
2409,2016-01-12,2.86,4.15,7.2,5.3,0.9,Tuesday,2016,1,12,2016-01
2410,2016-01-13,3.83,6.23,9.9,7.0,0.9,Wednesday,2016,1,13,2016-01
2411,2016-01-14,4.95,5.91,9.4,8.4,0.9,Thursday,2016,1,14,2016-01
2412,2016-01-15,6.41,4.32,9.3,8.4,0.9,Friday,2016,1,15,2016-01
2413,2016-01-16,5.78,5.05,10.0,7.0,0.9,Saturday,2016,1,16,2016-01
2414,2016-01-17,7.24,10.91,14.4,9.6,0.8,Sunday,2016,1,17,2016-01
2415,2016-01-18,3.88,12.98,17.3,10.4,0.9,Monday,2016,1,18,2016-01
2416,2016-01-19,6.39,14.7,17.5,21.1,1.4,Tuesday,2016,1,19,2016-01
2417,2016-01-20,8.8,17.96,20.2,23.7,1.1,Wednesday,2016,1,20,2016-01
2418,2016-01-21,8.57,19.27,20.6,27.4,2.4,Thursday,2016,1,21,2016-01
2419,2016-01-22,6.87,18.64,23.0,32.2,2.5,Friday,2016,1,22,2016-01
2420,2016-01-23,7.52,17.17,24.0,26.3,1.3,Saturday,2016,1,23,2016-01
2421,2016-01-24,6.2,17.36,24.3,26.1,1.3,Sunday,2016,1,24,2016-01
2422,2016-01-25,5.21,11.05,18.9,21.7,1.3,Monday,2016,1,25,2016-01
2423,2016-01-26,5.27,11.4,12.8,21.4,1.3,Tuesday,2016,1,26,2016-01
2424,2016-01-27,5.31,11.42,13.6,16.2,1.3,Wednesday,2016,1,27,2016-01
2425,2016-01-28,5.16,8.29,12.8,11.2,1.5,Thursday,2016,1,28,2016-01
2426,2016-01-29,5.25,11.91,18.2,22.8,1.5,Friday,2016,1,29,2016-01
2427,2016-01-30,4.86,10.86,15.6,18.5,1.5,Saturday,2016,1,30,2016-01
2428,2016-01-31,2.94,10.24,13.2,12.7,1.4,Sunday,2016,1,31,2016-01
2429,2016-02-01,2.16,6.94,8.5,5.3,1.3,Monday,2016,2,1,2016-02
2430,2016-02-02,2.92,7.93,9.3,5.6,1.0,Tuesday,2016,2,2,2016-02
2431,2016-02-03,3.26,8.09,9.5,2.8,1.1,Wednesday,2016,2,3,2016-02
2432,2016-02-04,4.83,9.19,12.7,1.9,1.1,Thursday,2016,2,4,2016-02
2433,2016-02-05,4.74,9.46,15.0,1.5,1.0,Friday,2016,2,5,2016-02
2434,2016-02-06,4.74,9.46,15.0,1.5,1.0,Saturday,2016,2,6,2016-02
2435,2016-02-07,3.77,6.21,12.8,0.9,0.7,Sunday,2016,2,7,2016-02
2436,2016-02-08,3.13,6.63,8.0,1.0,0.7,Monday,2016,2,8,2016-02
2437,2016-02-09,5.38,8.32,7.8,0.8,0.8,Tuesday,2016,2,9,2016-02
2438,2016-02-10,6.25,11.71,11.5,0.7,0.8,Wednesday,2016,2,10,2016-02
2439,2016-02-11,8.11,15.54,22.3,3.2,1.0,Thursday,2016,2,11,2016-02
2440,2016-02-12,11.35,18.57,26.1,26.9,3.7,Friday,2016,2,12,2016-02
2441,2016-02-13,15.06,23.59,35.3,43.3,6.3,Saturday,2016,2,13,2016-02
2442,2016-02-14,22.69,26.75,48.0,66.1,23.5,Sunday,2016,2,14,2016-02
2443,2016-02-15,17.73,17.39,32.1,78.7,22.8,Monday,2016,2,15,2016-02
2444,2016-02-16,16.66,16.25,28.8,66.9,4.2,Tuesday,2016,2,16,2016-02
2445,2016-02-17,10.07,17.14,25.3,63.4,4.1,Wednesday,2016,2,17,2016-02
2446,2016-02-18,14.44,21.52,33.8,68.2,15.2,Thursday,2016,2,18,2016-02
2447,2016-02-19,16.49,15.84,28.9,59.2,12.1,Friday,2016,2,19,2016-02
2448,2016-02-20,15.86,14.26,21.6,33.4,7.9,Saturday,2016,2,20,2016-02
2449,2016-02-21,3.94,10.81,19.4,34.4,8.2,Sunday,2016,2,21,2016-02
2450,2016-02-22,6.09,11.52,18.4,27.9,6.2,Monday,2016,2,22,2016-02
2451,2016-02-23,6.65,11.25,20.9,19.4,6.5,Tuesday,2016,2,23,2016-02
2452,2016-02-24,5.82,12.15,21.5,24.0,5.1,Wednesday,2016,2,24,2016-02
2453,2016-02-25,5.86,9.9,19.3,23.0,4.7,Thursday,2016,2,25,2016-02
2454,2016-02-26,5.24,9.56,16.0,7.7,5.0,Friday,2016,2,26,2016-02
2455,2016-02-27,4.43,9.27,14.3,4.8,4.5,Saturday,2016,2,27,2016-02
2456,2016-02-28,3.45,8.07,14.0,1.8,2.6,Sunday,2016,2,28,2016-02
2457,2016-02-29,11.51,9.48,16.1,0.0,2.3,Monday,2016,2,29,2016-02
2458,2016-03-01,12.13,10.24,15.3,0.0,2.4,Tuesday,2016,3,1,2016-03
2459,2016-03-02,13.26,14.33,31.6,1.0,6.4,Wednesday,2016,3,2,2016-03
2460,2016-03-03,15.49,14.88,38.9,2.9,10.5,Thursday,2016,3,3,2016-03
2461,2016-03-04,15.73,13.58,38.4,6.5,9.5,Friday,2016,3,4,2016-03
2462,2016-03-05,14.89,12.28,37.6,5.8,9.5,Saturday,2016,3,5,2016-03
2463,2016-03-06,10.09,9.27,34.9,12.0,11.1,Sunday,2016,3,6,2016-03
2464,2016-03-07,6.83,7.61,18.7,2.6,8.1,Monday,2016,3,7,2016-03
2465,2016-03-08,6.34,7.35,17.1,0.1,4.6,Tuesday,2016,3,8,2016-03
2466,2016-03-09,5.28,6.8,16.2,0.0,4.1,Wednesday,2016,3,9,2016-03
2467,2016-03-10,3.9,7.72,15.2,0.0,3.2,Thursday,2016,3,10,2016-03
2468,2016-03-11,3.99,7.27,15.7,0.0,2.7,Friday,2016,3,11,2016-03
2469,2016-03-12,3.85,6.07,12.5,0.0,1.6,Saturday,2016,3,12,2016-03
2470,2016-03-13,3.66,6.08,12.3,0.0,1.5,Sunday,2016,3,13,2016-03
2471,2016-03-14,3.54,6.1,9.9,0.0,1.5,Monday,2016,3,14,2016-03
2472,2016-03-15,4.05,5.35,10.5,0.0,1.7,Tuesday,2016,3,15,2016-03
2473,2016-03-16,2.88,2.92,8.6,0.0,1.5,Wednesday,2016,3,16,2016-03
2474,2016-03-17,2.08,1.05,6.9,0.0,0.1,Thursday,2016,3,17,2016-03
2475,2016-03-18,1.63,1.71,6.1,0.0,0.1,Friday,2016,3,18,2016-03
2476,2016-03-19,5.46,0.83,8.3,0.0,0.6,Saturday,2016,3,19,2016-03
2477,2016-03-20,2.66,0.46,9.2,0.0,0.1,Sunday,2016,3,20,2016-03
2478,2016-03-21,1.69,0.29,4.2,0.0,0.0,Monday,2016,3,21,2016-03
2479,2016-03-22,1.56,0.11,3.9,0.0,0.0,Tuesday,2016,3,22,2016-03
2480,2016-03-23,1.59,0.07,3.9,0.0,0.0,Wednesday,2016,3,23,2016-03
2481,2016-03-24,1.47,0.03,3.71,0.0,0.0,Thursday,2016,3,24,2016-03
2482,2016-03-25,1.45,0.02,4.1,0.0,0.0,Friday,2016,3,25,2016-03
2483,2016-03-26,1.32,0.02,3.74,0.0,0.0,Saturday,2016,3,26,2016-03
2484,2016-03-27,1.28,0.02,3.25,0.0,0.0,Sunday,2016,3,27,2016-03
2485,2016-03-28,1.28,0.02,3.19,0.0,0.0,Monday,2016,3,28,2016-03
2486,2016-03-29,1.22,0.02,3.09,0.0,0.0,Tuesday,2016,3,29,2016-03
2487,2016-03-30,1.31,0.03,3.13,0.0,0.0,Wednesday,2016,3,30,2016-03
2488,2016-03-31,1.27,0.03,3.31,0.0,0.0,Thursday,2016,3,31,2016-03
2489,2016-04-01,1.29,0.03,3.32,0.0,0.0,Friday,2016,4,1,2016-04
2490,2016-04-02,1.16,0.03,3.32,0.0,0.0,Saturday,2016,4,2,2016-04
2491,2016-04-03,1.12,0.0,2.12,0.0,0.0,Sunday,2016,4,3,2016-04
2492,2016-04-04,1.11,0.0,2.04,0.0,0.0,Monday,2016,4,4,2016-04
2493,2016-04-05,1.31,0.21,2.36,0.0,0.0,Tuesday,2016,4,5,2016-04
2494,2016-04-06,1.13,0.0,2.19,0.0,0.0,Wednesday,2016,4,6,2016-04
2495,2016-04-07,1.13,0.0,2.0,0.0,0.0,Thursday,2016,4,7,2016-04
2496,2016-04-08,1.13,0.0,1.77,0.0,0.0,Friday,2016,4,8,2016-04
2497,2016-04-09,1.07,0.0,1.75,0.0,0.0,Saturday,2016,4,9,2016-04
2498,2016-04-10,0.56,0.0,1.71,0.0,0.0,Sunday,2016,4,10,2016-04
2499,2016-04-11,1.05,0.0,1.71,0.0,0.0,Monday,2016,4,11,2016-04
2500,2016-04-12,1.09,0.0,1.73,0.0,0.0,Tuesday,2016,4,12,2016-04
2501,2016-04-13,1.06,0.0,1.76,0.0,0.0,Wednesday,2016,4,13,2016-04
2502,2016-04-14,1.06,0.0,1.66,0.0,0.0,Thursday,2016,4,14,2016-04
2503,2016-04-15,1.06,0.0,1.49,0.0,0.0,Friday,2016,4,15,2016-04
2504,2016-04-16,0.55,0.0,1.49,0.0,0.0,Saturday,2016,4,16,2016-04
2505,2016-04-17,1.04,0.0,1.45,0.0,0.0,Sunday,2016,4,17,2016-04
2506,2016-04-18,1.04,0.0,1.5,0.0,0.0,Monday,2016,4,18,2016-04
2507,2016-04-19,1.02,0.0,1.39,0.0,0.0,Tuesday,2016,4,19,2016-04
2508,2016-04-20,1.04,0.0,1.43,0.0,0.0,Wednesday,2016,4,20,2016-04
2509,2016-04-21,1.04,0.0,1.38,0.0,0.0,Thursday,2016,4,21,2016-04
2510,2016-04-22,1.04,0.0,1.38,0.0,0.0,Friday,2016,4,22,2016-04
2511,2016-04-23,0.93,0.0,1.04,0.0,0.0,Saturday,2016,4,23,2016-04
2512,2016-04-24,0.91,0.0,0.54,0.0,0.0,Sunday,2016,4,24,2016-04
2513,2016-04-25,0.91,0.0,0.53,0.0,0.0,Monday,2016,4,25,2016-04
2514,2016-04-26,0.91,0.0,0.3,0.0,0.0,Tuesday,2016,4,26,2016-04
2515,2016-04-27,0.93,0.0,0.0,0.0,0.0,Wednesday,2016,4,27,2016-04
2516,2016-04-28,0.94,0.0,0.0,0.0,0.0,Thursday,2016,4,28,2016-04
2517,2016-04-29,0.94,0.0,0.0,0.0,0.0,Friday,2016,4,29,2016-04
2518,2016-04-30,0.32,0.0,0.0,0.0,0.0,Saturday,2016,4,30,2016-04
2519,2016-05-01,0.55,0.0,0.0,0.0,0.0,Sunday,2016,5,1,2016-05
2520,2016-05-02,0.24,0.0,0.0,0.0,0.0,Monday,2016,5,2,2016-05
2521,2016-05-03,0.24,0.0,0.0,0.0,0.0,Tuesday,2016,5,3,2016-05
2522,2016-05-04,0.24,0.0,0.0,0.0,0.0,Wednesday,2016,5,4,2016-05
2523,2016-05-05,0.0,0.0,0.0,0.0,0.0,Thursday,2016,5,5,2016-05
